,Page,Year,Month,Title,Date,URL
867,7,2015,11,Donald Trump Repeats Call to Inspect Mosques for Signs of Terrorism,2015-11-16,https://www.nytimes.com/politics/first-draft/2015/11/16/donald-trump-repeats-call-to-inspect-mosques-for-signs-of-terrorism/
868,7,2015,11,Stopping WhatsApp Won’t Stop Terrorists,2015-11-22,https://www.nytimes.com/2015/11/22/opinion/stopping-whatsapp-wont-stop-terrorists.html
869,7,2015,10,Barracks Attack Not Seen as Terrorism,2015-10-26,https://www.nytimes.com/video/world/europe/100000003999490/barracks-attack-not-seen-as-terrorism.html
870,8,2015,10,Barracks Attack Not Seen as Terrorism,2015-10-26,https://www.nytimes.com/video/world/europe/100000003999490/barracks-attack-not-seen-as-terrorism.html
871,8,2015,7,"U.S. Attorney: Chattanooga shooting ""being treated as an act of terrorism""",2015-07-17,https://www.nytimes.com/video/multimedia/100000003807497/us-attorney-chattanooga-shooting-being-treated-as-an-act-of-terr.html
872,8,2015,1,"Obama, Cameron vow to stand together in fight against terrorism",2015-01-16,https://www.nytimes.com/video/multimedia/100000003454424/obama-cameron-vow-to-stand-together-in-fight-against-terrorism.html
873,8,2015,12,Obama Discusses Difficulty of Detecting Terrorism at Year-End Conference,2015-12-19,https://www.nytimes.com/2015/12/19/world/obama-white-house-press-conference.html
874,8,2015,4,Kenyans Try to Trace a Student’s Path to Terrorism,2015-04-07,https://www.nytimes.com/2015/04/07/world/africa/kenyans-try-to-trace-a-students-path-to-shabab-terrorism.html
875,8,2015,9,"Iran’s Rouhani warns of “dual calamities” of terrorism, climate change",2015-09-26,https://www.nytimes.com/video/multimedia/100000003940268/irans-rouhani-warns-of-dual-calamities-of-terrorism-climate-chan.html
876,8,2015,11,The Hidden Costs of Terrorism,2015-11-17,https://www.nytimes.com/2015/11/17/business/dealbook/the-fallout-from-attacks-is-measured-in-more-than-stock-markets.html
877,8,2015,1,France Mourns Attack Victims and Takes Steps Against Further Terrorism,2015-01-14,https://www.nytimes.com/2015/01/14/world/europe/france-iraq-deployment-debate-terrorist-attack.html
878,8,2015,4,Ohio Man Trained in Syria Is Charged With Planning Terrorism in U.S.,2015-04-17,https://www.nytimes.com/2015/04/17/us/ohio-man-trained-in-syria-is-charged-with-planning-terrorism-in-us.html
879,8,2015,8,Kerry Warns Egypt Human Rights Abuses Can Hurt Fight Against Terrorism,2015-08-03,https://www.nytimes.com/2015/08/03/world/middleeast/kerry-in-egypt-discusses-balancing-human-rights-and-terror-fight.html
880,9,2015,8,Kerry Warns Egypt Human Rights Abuses Can Hurt Fight Against Terrorism,2015-08-03,https://www.nytimes.com/2015/08/03/world/middleeast/kerry-in-egypt-discusses-balancing-human-rights-and-terror-fight.html
881,9,2015,4,Rubio condemns Obama's plan to remove Cuba from terrorism list,2015-04-14,https://www.nytimes.com/video/multimedia/100000003629028/rubio-condemns-obamas-plan-to-remove-cuba-from-terrorism-list.html
882,9,2015,8,Europe Facing New Uncertainty in Terrorism Fight,2015-08-24,https://www.nytimes.com/2015/08/24/world/europe/europe-ponders-terror-threat-to-soft-targets.html
883,9,2015,5,Three men facing U.S. terrorism trial in Brooklyn plead guilty,2015-05-12,https://www.nytimes.com/video/multimedia/100000003680388/three-men-facing-us-terrorism-trial-in-brooklyn-plead-guilty.html
884,9,2015,11,Terrorism Response Puts Belgium in a Harsh Light,2015-11-25,https://www.nytimes.com/2015/11/25/world/europe/its-capital-frozen-belgium-surveys-past-failures-and-squabbles.html
885,9,2015,10,"Social media, the new terrorism threat",2015-10-21,https://www.nytimes.com/video/multimedia/100000003990481/social-media-the-new-terrorism-threat.html
886,9,2015,2,Verbatim: Obama on the Fight Against Terrorism,2015-02-19,https://www.nytimes.com/politics/first-draft/2015/02/19/verbatim-obama-on-islam/
887,9,2015,12,Alex Gansa on ‘Homeland’ and Responding to Real-Life Terrorism,2015-12-14,https://www.nytimes.com/2015/12/15/arts/television/alex-gansa-on-homeland-and-responding-to-real-life-terrorism.html
888,9,2015,5,U.S. Removes Cuba From State-Sponsored Terrorism List,2015-05-29,https://www.nytimes.com/2015/05/30/us/us-removes-cuba-from-state-terrorism-list.html
889,9,2015,4,Obama tells Congress he plans to remove Cuba from terrorism list,2015-04-14,https://www.nytimes.com/video/multimedia/100000003628458/obama-tells-congress-he-plans-to-remove-cuba-from-terrorism-list.html
890,10,2015,12,Obama Says of Terrorist Threat: ‘We Will Overcome It’,2015-12-07,https://www.nytimes.com/2015/12/07/us/politics/president-obama-terrorism-threat-speech-oval-office.html
891,10,2015,12,Alex Gansa on ‘Homeland’ and Responding to Real-Life Terrorism,2015-12-14,https://www.nytimes.com/2015/12/15/arts/television/alex-gansa-on-homeland-and-responding-to-real-life-terrorism.html
892,10,2015,10,Ethiopian Bloggers Cleared of Terrorism Charges,2015-10-17,https://www.nytimes.com/2015/10/17/world/africa/ethiopia-zone-9-defendants.html
893,10,2015,2,A Catch-22 in Kenya: Western Terrorism Alerts May Fuel Terrorism,2015-02-23,https://www.nytimes.com/2015/02/24/world/africa/as-tourism-sags-on-kenyan-coast-terrorists-could-lure-the-unemployed.html
894,10,2015,7,"Man Accused in Killing Is Indicted on Terrorism Charges, a First for New Jersey",2015-07-03,https://www.nytimes.com/2015/07/03/nyregion/man-accused-in-killing-is-indicted-on-terrorism-charges-a-first-for-new-jersey.html
895,10,2015,12,Spain Arrests Terrorism Suspect in Plot Against Swedish Artist,2015-12-12,https://www.nytimes.com/2015/12/12/world/europe/spain-arrests-terrorism-suspect-in-plot-against-swedish-artist.html
896,10,2015,12,Debate Brings the Fear of Terrorism and Immigration to Center Stage,2015-12-17,https://www.nytimes.com/politics/first-draft/2015/12/17/debate-brings-the-fear-of-terrorism-and-immigration-to-center-stage/
897,10,2015,12,News Q&#8217;s | President Obama Delivers Oval Office Speech on Terrorism,2015-12-07,https://learning.blogs.nytimes.com/2015/12/07/news-qs-president-obama-delivers-oval-office-speech-on-terrorism/
898,10,2015,5,"U.S. removal of Cuba from ""terrorism"" list likely to improve relations in region - analyst",2015-05-29,https://www.nytimes.com/video/multimedia/100000003711588/us-removal-of-cuba-from-terrorism-list-likely-to-improve-relatio.html
899,10,2015,12,Connecticut to Ban Gun Sales to Those on Federal Terrorism Lists,2015-12-10,https://www.nytimes.com/2015/12/11/nyregion/connecticut-to-ban-gun-sales-to-those-on-federal-terrorism-lists.html
900,1,2016,4,Obama Stresses Need to Monitor Data in Fighting Terrorism,2016-04-26,https://www.nytimes.com/2016/04/26/technology/obama-europe-privacy-terrorism.html
901,1,2016,8,Erdogan Says West Supports Terrorism,2016-08-02,https://www.nytimes.com/video/world/europe/100000004564697/erdogan-says-west-supports-terrorism.html
902,1,2016,1,Obama on Terrorism,2016-01-12,https://www.nytimes.com/video/us/politics/100000004141206/obama-on-terrorism.html
903,1,2016,6,There’s a Disconnect in Americans’ Worry About Terrorism,2016-06-15,https://www.nytimes.com/2016/06/16/upshot/theres-a-disconnect-in-americans-worry-about-terrorism.html
904,1,2016,8,Bangladesh Offers Bounties for Two Terrorism Suspects,2016-08-03,https://www.nytimes.com/2016/08/03/world/asia/bangladesh-bounties-terrorism-suspects.html
905,1,2016,9,"After Bombings, Hillary Clinton and Donald Trump Clash Over Terrorism",2016-09-19,https://www.nytimes.com/2016/09/20/us/politics/donald-trump-hillary-clinton.html
906,1,2016,8,Germany Proposes Tougher Measures to Combat Terrorism,2016-08-12,https://www.nytimes.com/2016/08/12/world/europe/germany-antiterrorism-measures.html
907,1,2016,4,A Terrorism Threat at Nuclear Plants,2016-04-11,https://www.nytimes.com/2016/04/11/opinion/a-terrorism-threat-at-nuclear-plants.html
908,1,2016,3,"A Swedish Girl, ISIS and a Cautionary Tale of Global Terrorism",2016-03-03,https://www.nytimes.com/2016/03/03/world/europe/a-swedish-girl-isis-and-a-cautionary-tale-of-global-terrorism.html
909,1,2016,9,Guerrilla Art Exhibit Unmasks the Face of Terrorism,2016-09-07,https://www.nytimes.com/2016/09/07/world/middleeast/tel-aviv-dizengoff-art-terrorism.html
910,2,2016,3,Overreacting to Terrorism?,2016-03-24,https://www.nytimes.com/2016/03/24/opinion/terrorists-bathtubs-and-snakes.html
911,2,2016,9,Guerrilla Art Exhibit Unmasks the Face of Terrorism,2016-09-07,https://www.nytimes.com/2016/09/07/world/middleeast/tel-aviv-dizengoff-art-terrorism.html
912,2,2016,1,Terrorism Charges in Bangladesh for 14 Men Deported From Singapore,2016-01-24,https://www.nytimes.com/2016/01/24/world/asia/terrorism-bangladesh-singapore.html
913,2,2016,7,"Can We Just ""Live With"" Terrorism?",2016-07-15,https://www.nytimes.com/roomfordebate/2016/07/15/can-we-just-live-with-terrorism
914,2,2016,6,Iran Says It Foiled One of the ‘Biggest Terrorism Plots Ever’,2016-06-21,https://www.nytimes.com/2016/06/21/world/middleeast/iran-says-it-foiled-one-of-biggest-terrorism-plots-ever.html
915,2,2016,2,Public Split Between Concern Over Terrorism and Privacy,2016-02-19,https://www.nytimes.com/2016/02/19/technology/public-split-between-concern-over-terrorism-and-privacy.html
916,2,2016,12,"In a North Carolina Town, Terrorism Abroad Raises Apprehension",2016-12-23,https://www.nytimes.com/2016/12/23/us/muslims-north-carolina-hendersonville.html
917,2,2016,7,"Taiwan Train Explosion Wasn’t Organized Terrorism, Government Says",2016-07-08,https://www.nytimes.com/2016/07/09/world/asia/taiwan-taipei-songshan-train-bomb.html
918,2,2016,4,Lebanon Sentences Ex-Official to 13 Years on Terrorism Charges,2016-04-09,https://www.nytimes.com/2016/04/09/world/middleeast/lebanon-michel-samaha-sentencing.html
919,2,2016,2,Germany Investigating Terrorism Suspects,2016-02-04,https://www.nytimes.com/video/world/europe/100000004188151/german-police-search-for-isis-suspects.html
920,3,2016,4,Lebanon Sentences Ex-Official to 13 Years on Terrorism Charges,2016-04-09,https://www.nytimes.com/2016/04/09/world/middleeast/lebanon-michel-samaha-sentencing.html
921,3,2016,10,German Terrorism Case Highlights Europe’s Security Challenges,2016-10-24,https://www.nytimes.com/2016/10/25/world/europe/germany-terrorism-bakr-security.html
922,3,2016,6,Why Do Terrorists Commit Terrorism?,2016-06-15,https://www.nytimes.com/2016/06/15/opinion/why-do-terrorists-commit-terrorism.html
923,3,2016,1,Poll Watch: Terrorism and Economy Are Top Concerns for Primary Voters,2016-01-26,https://www.nytimes.com/politics/first-draft/2016/01/26/poll-watch-terrorism-and-the-economy-are-top-concerns-for-primary-voters/
924,3,2016,11,U.S. Investigates Deaths of 3 Soldiers in Jordan as Possible Terrorism,2016-11-16,https://www.nytimes.com/2016/11/17/world/middleeast/jordan-us-soldiers-killed.html
925,3,2016,4,Playing On Despite the Fear of Terrorism,2016-04-01,https://www.nytimes.com/2016/04/01/world/europe/brussels-paris-terror-attacks-fear.html
926,3,2016,5,"Brendan McGuire, Prosecutor in Terrorism Cases, to Join Private Law Firm",2016-05-27,https://www.nytimes.com/2016/05/27/business/dealbook/brendan-mcguire-prosecutor-in-terrorism-cases-to-join-private-law-firm.html
927,3,2016,3,François Hollande Cancels Plan to Strip French Citizenship in Terrorism Cases,2016-03-31,https://www.nytimes.com/2016/03/31/world/europe/francois-hollande-france-citizenship-terrorism.html
928,3,2016,5,Trump Blames Terrorism for Plane Crash,2016-05-19,https://www.nytimes.com/video/us/100000004423505/trump-blames-terrorism-for-plane-crash.html
929,3,2016,9,Arson at Belgian Forensic Lab May Set Back Terrorism Cases,2016-09-21,https://www.nytimes.com/2016/09/22/world/europe/belgium-arson-forensic-lab-terrorism.html
930,4,2016,9,Arson at Belgian Forensic Lab May Set Back Terrorism Cases,2016-09-21,https://www.nytimes.com/2016/09/22/world/europe/belgium-arson-forensic-lab-terrorism.html
931,4,2016,9,F.B.I. Treats Minnesota Mall Stabbing Attack as ‘Potential Act of Terrorism’,2016-09-18,https://www.nytimes.com/2016/09/19/us/police-shoot-attacker-in-minnesota-mall-after-8-are-stabbed.html
932,4,2016,7,Preclearance at Foreign Airports Seen as a Necessity to Fight Terrorism,2016-07-25,https://www.nytimes.com/2016/07/25/us/politics/preclearance-at-foreign-airports-seen-as-a-necessity-to-fight-terrorism.html
933,4,2016,2,"Terrorism Suspects Are Posing as Refugees, Germany Says",2016-02-06,https://www.nytimes.com/2016/02/06/world/europe/germany-refugees-isis.html
934,4,2016,3,Aftershock: How Terrorism Sways Politics,2016-03-31,https://www.nytimes.com/video/world/europe/100000004301534/aftershock-how-terrorism-sways-politics.html
935,4,2016,1,"Israel Faces New Brand of Terrorism, This Time From Young Settlers",2016-01-12,https://www.nytimes.com/2016/01/12/world/middleeast/revolt-network-foments-new-brand-of-jewish-terror-in-israel.html
936,4,2016,3,Terrorism Suspect Detained in Brussels,2016-03-25,https://www.nytimes.com/video/world/europe/100000004293088/terrorism-suspect-detained-in-brussels.html
937,4,2016,8,Russia: Downing of Copter Was Terrorism,2016-08-01,https://www.nytimes.com/video/world/europe/100000004563195/russia-downing-of-copter-was-terrorism.html
938,4,2016,2,"Review: In ‘Homegrown,’ the Potential Terrorist Isn’t a World Away",2016-02-08,https://www.nytimes.com/2016/02/08/arts/television/review-in-homegrown-the-potential-terrorist-isnt-a-world-away.html
939,4,2016,4,Stan Douglas’s ‘The Secret Agent’ Offers a Refracted Vision of History and Terrorism,2016-04-12,https://www.nytimes.com/2016/04/12/arts/design/stan-douglass-the-secret-agent-offers-a-refracted-vision-of-history-and-terrorism.html
940,5,2016,4,Stan Douglas’s ‘The Secret Agent’ Offers a Refracted Vision of History and Terrorism,2016-04-12,https://www.nytimes.com/2016/04/12/arts/design/stan-douglass-the-secret-agent-offers-a-refracted-vision-of-history-and-terrorism.html
941,5,2016,1,Review: Peter Bergen’s ‘United States of Jihad’ Surveys Homegrown Terrorism,2016-01-26,https://www.nytimes.com/2016/01/26/books/review-peter-bergens-united-states-of-jihad-surveys-homegrown-terrorism.html
942,5,2016,8,Capital Punishment Is Not Israel’s Answer to Terrorism,2016-08-17,https://www.nytimes.com/2016/08/17/opinion/capital-punishment-is-not-israels-answer-to-terrorism.html
943,5,2016,6,Mr. Obama’s Powerful Words About Terrorism,2016-06-15,https://www.nytimes.com/2016/06/15/opinion/mr-obamas-powerful-words-about-terrorism.html
944,5,2016,7,"In France, the Mood Darkens as a Harsh Reality Sets In",2016-07-16,https://www.nytimes.com/2016/07/16/world/europe/france-nice-target-harsh-reality.html
945,5,2016,6,Gun-Control Roll Call: Terrorism Suspects and the ‘Gun Show’ Loophole,2016-06-21,https://takingnote.blogs.nytimes.com/2016/06/21/gun-control-roll-call-terrorism-suspects-and-the-gun-show-loophole/
946,5,2016,7,Terrorism Scares Away the Tourists Europe Was Counting On,2016-07-30,https://www.nytimes.com/2016/07/30/business/international/europe-economy-gdp-terrorism.html
947,5,2016,6,Political Substance Abuse: Donald Trump on Immigration and Terrorism,2016-06-16,https://takingnote.blogs.nytimes.com/2016/06/16/political-substance-abuse-donald-trump-on-immigration-and-terrorism/
948,5,2016,4,Obama Addresses Arab Allies on Terrorism,2016-04-21,https://www.nytimes.com/video/world/middleeast/100000004349839/obama-addresses-arab-allies-on-terrorism.html
949,5,2016,8,Donald Trump’s Anti-Terrorism Plans,2016-08-17,https://www.nytimes.com/2016/08/17/opinion/donald-trumps-anti-terrorism-plans.html
950,6,2016,6,"The Times on the Air: Terrorism, Trump and Trolls",2016-06-17,https://www.nytimes.com/2016/06/17/insider/the-times-on-the-air-terrorism-trump-and-trolls.html
951,6,2016,6,Political Substance Abuse: Donald Trump on Immigration and Terrorism,2016-06-16,https://takingnote.blogs.nytimes.com/2016/06/16/political-substance-abuse-donald-trump-on-immigration-and-terrorism/
952,6,2016,4,Obama Addresses Arab Allies on Terrorism,2016-04-21,https://www.nytimes.com/video/world/middleeast/100000004349839/obama-addresses-arab-allies-on-terrorism.html
953,6,2016,8,Donald Trump’s Anti-Terrorism Plans,2016-08-17,https://www.nytimes.com/2016/08/17/opinion/donald-trumps-anti-terrorism-plans.html
954,6,2016,7,"Attack in Nice, France, Represents Terrorism’s New Reality",2016-07-16,https://www.nytimes.com/2016/07/16/world/europe/attack-in-nice-france-represents-terrorisms-new-reality.html
955,6,2016,6,"After Orlando, Questions Over Effectiveness of Terrorism Watch Lists",2016-06-23,https://www.nytimes.com/2016/06/23/us/politics/after-orlando-questions-over-terrorism-watch-lists.html
956,6,2016,7,"Brazil Arrests 10 in Terror Plot as Olympics Near, Officials Say",2016-07-22,https://www.nytimes.com/2016/07/22/world/americas/brazil-rio-terrorism-plot-arrests-olympics.html
957,6,2016,12,Trump Slaps Back at Bill Clinton and Links Three Attacks to Terrorism,2016-12-20,https://www.nytimes.com/2016/12/20/us/politics/donald-trump-transition.html
958,6,2016,5,French Authorities Given Broader Powers to Fight Terrorism,2016-05-26,https://www.nytimes.com/2016/05/26/world/europe/france-terrorism-laws.html
959,6,2016,7,A Surly Misfit With No Terror Links Turned a Truck Into a Tank,2016-07-16,https://www.nytimes.com/2016/07/16/world/europe/a-surly-misfit-with-no-terror-links-turned-a-truck-into-a-tank.html
960,7,2016,4,Are Some Terrorism Deaths More Equal Than Others?,2016-04-02,https://www.nytimes.com/2016/04/03/public-editor/terrorism-victim-coverage-new-york-times-public-editor.html
961,7,2016,3,Kenneth Feinberg Named to Lead Terrorism Compensation Fund,2016-03-31,https://www.nytimes.com/2016/03/31/us/politics/kenneth-feinberg-terrorism-fund.html
962,7,2016,3,Nuclear Summit Meeting to Begin in Washington With Terrorism Risks a Central Topic,2016-03-31,https://www.nytimes.com/politics/first-draft/2016/03/31/nuclear-summit-meeting-to-begin-in-washington-with-terrorism-risks-as-a-central-topic/
963,7,2016,10,"After Nearly 44 Years, and 3 Major Terrorism Trials, a Judge Leaves the Bench",2016-10-11,https://www.nytimes.com/2016/10/11/nyregion/after-nearly-44-years-and-3-major-terrorism-trials-a-judge-leaves-the-bench.html
964,7,2016,6,Justice or ‘Conspiracy’? Terrorism Trial Divides Somalis in Minneapolis,2016-06-06,https://www.nytimes.com/2016/06/06/us/justice-or-conspiracy-terrorism-trial-divides-somalis-in-minneapolis.html
965,7,2016,4,Only Hard Choices for Parents Whose Children Flirt With Terror,2016-04-10,https://www.nytimes.com/2016/04/10/us/parents-face-limited-options-to-keep-children-from-terrorism.html
966,7,2016,11,Terry Anderson’s Daughter Investigates His 1985 Kidnapping,2016-11-25,https://www.nytimes.com/2016/11/25/books/review/sulome-anderson-hostages-daughter-terry-anderson.html
967,7,2016,5,EgyptAir Flight Believed to Have Crashed at Sea; Egypt Cites Possible Terrorism,2016-05-19,https://www.nytimes.com/2016/05/20/world/middleeast/egyptair-flight-804.html
968,7,2016,6,"How Terrorism Suspects Buy Guns — and How They Still Could, Even With a Ban",2016-06-14,https://www.nytimes.com/interactive/2016/06/14/us/gun-purchase-ban-for-suspected-terrorists.html
969,7,2016,3,Presidential Candidates Walking a Tightrope Over the Fight on Terrorism,2016-03-23,https://www.nytimes.com/2016/03/23/us/politics/presidential-candidates-walking-a-tightrope-over-the-fight-on-terrorism.html
970,8,2016,8,U.S. Releases Rules for Airstrike Killings of Terror Suspects,2016-08-06,https://www.nytimes.com/2016/08/07/us/politics/us-releases-rules-for-airstrike-killings-of-terror-suspects.html
971,8,2016,8,Donald Trump’s Terrorism Plan Mixes Cold War Concepts and Limits on Immigrants,2016-08-15,https://www.nytimes.com/2016/08/16/us/politics/donald-trump-terrorism.html
972,8,2016,1,French Proposal to Strip Citizenship Over Terrorism Sets Off Alarms,2016-01-09,https://www.nytimes.com/2016/01/09/world/europe/french-proposal-to-strip-citizenship-over-terrorism-sets-off-alarms.html
973,8,2016,1,Iraqi Refugees in Texas and California Accused of Terrorism Ties,2016-01-08,https://www.nytimes.com/2016/01/08/us/iraqi-refugees-in-texas-and-california-accused-of-terrorism-ties.html
974,8,2016,8,Donald Trump’s Terrorism Plan Mixes Cold War Concepts and Limits on Immigrants,2016-08-16,https://www.nytimes.com/2016/08/16/us/politics/donald-trump-terrorism.html
975,8,2016,6,News Q&#8217;s | Donald Trump and Hillary Clinton Trade Attacks on Fighting Terrorism After Orlando Massacre,2016-06-14,https://learning.blogs.nytimes.com/2016/06/14/news-qs-donald-trump-and-hillary-clinton-trade-attacks-on-fighting-terrorism-after-orlando-massacre/
976,8,2016,1,Munich on High Alert After New Year’s Eve Terrorism Threat,2016-01-02,https://www.nytimes.com/2016/01/02/world/europe/munich-threat-attack.html
977,8,2016,5,Vigilance Gone Awry: When Math Gets Mistaken for Terrorism,2016-05-18,https://www.nytimes.com/2016/05/22/travel/american-airlines-passenger-terrorism.html
978,8,2016,9,Court Throws Out $655.5 Million Terrorism Verdict Against Palestinian Groups,2016-09-01,https://www.nytimes.com/2016/09/01/nyregion/appeals-court-terror-verdict-plo-palestinian-authority.html
979,8,2016,6,​Donald Trump Speaks ​on Terrorism ​in New Hampshire ​After Orlando Shooting,2016-06-13,https://www.nytimes.com/video/us/politics/100000004468833/donald-trump-speaks-on-terrorism-in-new-hampshire-after-orlando-shooting.html
980,9,2016,6,​Donald Trump Speaks ​on Terrorism ​in New Hampshire ​After Orlando Shooting,2016-06-13,https://www.nytimes.com/video/us/politics/100000004468833/donald-trump-speaks-on-terrorism-in-new-hampshire-after-orlando-shooting.html
981,9,2016,12,"3 ISIS Terrorism Planners Killed in Syria Airstrike, Pentagon Says",2016-12-13,https://www.nytimes.com/2016/12/13/world/middleeast/isis-airstrike-raqqa.html
982,9,2016,6,Bracing for Terrorism: How France Is Preparing for Euro 2016,2016-06-09,https://www.nytimes.com/2016/06/09/world/europe/bracing-for-terrorism-how-france-is-preparing-for-the-euro-soccer-tournament.html
983,9,2016,1,"Monitoring of Terrorism Threats Has Risen, Official Says",2016-01-01,https://www.nytimes.com/2016/01/01/world/europe/monitoring-of-terrorism-threats-has-risen-official-says.html
984,9,2016,1,Details of 7 Iranians Granted Clemency in Prisoner Swap,2016-01-18,https://www.nytimes.com/2016/01/18/world/middleeast/a-look-at-the-seven-iranians-released-by-the-us.html
985,9,2016,11,New York Police on Alert After Warning of Terror Attack Before Election,2016-11-05,https://www.nytimes.com/2016/11/05/nyregion/new-york-police-on-alert-after-warning-of-terror-attack-before-election.html
986,9,2016,10,Terrorism Suspect’s Suicide Adds to Scrutiny of German Security Services,2016-10-14,https://www.nytimes.com/2016/10/14/world/europe/jaber-bakr-suicide-terrorist-germany.html
987,9,2016,4,Could There Be a Terrorist Fukushima?,2016-04-04,https://www.nytimes.com/2016/04/05/opinion/could-there-be-a-terrorist-fukushima.html
988,9,2016,1,U.S. Tightens Visa Rules for Some European Visitors,2016-01-22,https://www.nytimes.com/2016/01/22/us/politics/us-tightens-visa-rules-for-some-european-visitors.html
989,9,2016,2,U.S. Asks Tech and Entertainment Industries Help in Fighting Terrorism,2016-02-25,https://www.nytimes.com/2016/02/25/technology/tech-and-media-firms-called-to-white-house-for-terrorism-meeting.html
990,10,2016,11,Syrian President Calls Donald Trump a ‘Natural Ally’ in Fight Against Terrorism,2016-11-16,https://www.nytimes.com/2016/11/17/world/middleeast/assad-donald-trump-syria-natural-ally.html
991,10,2016,2,Americans and Dutch Train Senegal Commandos as Fears of Terrorism Grow,2016-02-16,https://www.nytimes.com/2016/02/16/world/africa/americans-and-dutch-train-senegal-commandos-as-fears-of-terrorism-grow.html
992,10,2016,7,An Attack That Turned Out to Be German Terrorism Has a Modest Legacy 100 Years Later,2016-07-25,https://www.nytimes.com/2016/07/25/nyregion/an-attack-that-turned-out-to-be-german-terrorism-has-a-modest-legacy-100-years-later.html
993,10,2016,12,"In Turkey, a Capstone to a Violent Year. In Germany, a Realization of Fears.",2016-12-20,https://www.nytimes.com/2016/12/20/world/europe/in-turkey-a-capstone-to-a-violent-year-in-germany-a-realization-of-fears.html
994,10,2016,4,Saudi King Addresses Egypt's Politicians,2016-04-10,https://www.nytimes.com/video/world/middleeast/100000004319368/saudi-king-addresses-egypts-politicians.html
995,10,2016,7,Not All Terrorists Are Deranged Misfits,2016-07-26,https://www.nytimes.com/2016/07/26/opinion/not-all-terrorists-are-deranged-misfits.html
996,10,2016,6,12 Held After Raids in Belgium,2016-06-18,https://www.nytimes.com/video/world/europe/100000004479635/12-held-after-raids-in-belgium.html
997,10,2016,7,South Africa Charges Twins Over Plot to Attack U.S. Embassy and Join ISIS,2016-07-12,https://www.nytimes.com/2016/07/12/world/africa/south-africa-islamic-state.html
998,10,2016,12,Merkel: ‘This Is a Very Difficult Day’,2016-12-20,https://www.nytimes.com/video/world/europe/100000004832358/merkel-this-is-a-very-difficult-day.html
999,10,2016,11,Assad’s First Words on Trump Since Vote,2016-11-16,https://www.nytimes.com/video/world/middleeast/100000004771491/assads-first-words-on-trump-since-vote.html
1000,1,2017,11,"U.S. Is Open to Removing Sudan From Terrorism List, Diplomat Says",2017-11-16,https://www.nytimes.com/2017/11/16/world/africa/sudan-terrorism-sanctions.html
1001,1,2017,12,"Melbourne Car Attack Was Not Connected to Terrorism, Police Say",2017-12-21,https://www.nytimes.com/2017/12/21/world/australia/melbourne-car-cbd.html
1002,1,2017,11,Restoring North Korea to Terrorism Blacklist Dims Hopes for Talks,2017-11-21,https://www.nytimes.com/2017/11/21/world/asia/north-korea-terrorism-trump.html
1003,1,2017,6,Police Officer Stabbed at Michigan Airport in ‘Act of Terrorism’,2017-06-21,https://www.nytimes.com/2017/06/21/us/flint-airport-stabbing.html
1004,1,2017,6,"Refugees and Terrorism, or Refugees and Lost Opportunity?",2017-06-01,https://www.nytimes.com/2017/05/31/world/australia/refugees-and-terrorism-or-refugees-and-lost-opportunity.html
1005,1,2017,4,Sweden’s Wisdom on Terrorism,2017-04-12,https://www.nytimes.com/2017/04/12/opinion/swedens-wisdom-on-terrorism.html
1006,1,2017,6,London Attack Near Mosque Investigated as Terrorism,2017-06-19,https://www.nytimes.com/2017/06/19/world/europe/uk-van-attack-london-mosque.html
1007,1,2017,12,Queen Praises U.K. Terrorism Survivors in Christmas Message,2017-12-25,https://www.nytimes.com/2017/12/25/world/europe/queen-elizabeth-christmas-message-uk.html
1008,1,2017,11,"Trump Calls Terrorism Trial Process ‘a Joke,’ Despite Hundreds of Convictions",2017-11-02,https://www.nytimes.com/2017/11/02/us/politics/fact-check-trump-terror-convictions.html
1009,1,2017,11,Trump Calls North Korea a State Sponsor of Terrorism,2017-11-20,https://www.nytimes.com/video/us/100000005562598/trump-north-korea-terrorism.html
1010,2,2017,6,Saudis and Emiratis List Dozens Linked to Qatar as Aiding Terrorism,2017-06-09,https://www.nytimes.com/2017/06/09/world/middleeast/saudi-arabia-united-arab-emirates-qatar-terrorism-list.html
1011,2,2017,2,‘I’m Afraid It Will Make Terrorism Worse’,2017-02-06,https://www.nytimes.com/2017/02/06/opinion/im-afraid-it-will-make-terrorism-worse.html
1012,2,2017,2,Pakistani Tears for Terrorism’s Victims,2017-02-17,https://www.nytimes.com/video/world/asia/100000004939443/pakistani-tears-for-terrorisms-victims.html
1013,2,2017,5,Italian Police Search for Terrorism Suspect Who Slipped Through Border,2017-05-27,https://www.nytimes.com/2017/05/27/world/europe/italy-car-terrorism-suspect.html
1014,2,2017,8,Minnesota Governor Calls Mosque Attack a ‘Criminal Act of Terrorism’,2017-08-07,https://www.nytimes.com/2017/08/07/us/minnesota-mosque-explosion.html
1015,2,2017,10,"On London Stage, Absurdity and Terrorism Aren’t Mutually Exclusive",2017-10-06,https://www.nytimes.com/2017/10/06/arts/london-theater-b-ramona-tells-jim-le-grand-mort.html
1016,2,2017,4,Stockholm Truck Attack Kills 4; Terrorism Is Suspected,2017-04-07,https://www.nytimes.com/2017/04/07/world/europe/stockholm-attack.html
1017,2,2017,5,Russian Terrorism Now Comes in Green!,2017-05-10,https://www.nytimes.com/2017/05/10/opinion/russian-terrorism-now-comes-in-green.html
